"rep_i","rep_j","RF","wRF","path","nodal"
1,2,0.80952380952381,0.418829649854941,0.736324148917877,0.501831489089542
1,3,0.857142857142857,0.418958841176263,0.729064437760679,0.496864136350868
1,4,0.904761904761905,0.400681862492786,0.694912034406018,0.473150905583706
1,5,0.857142857142857,0.405114351432788,0.727238186524339,0.612429768176579
1,6,0.857142857142857,0.355666010359744,0.73322164572721,0.548901915702808
1,7,0.714285714285714,0.350468770062479,0.659280255981515,0.386864422699625
1,8,0.666666666666667,0.323864106524784,0.616083817768912,0.637631939489491
1,9,0.761904761904762,0.342376292181957,0.690799281569121,0.626931029775908
1,10,0.904761904761905,0.361353853305048,0.707106781186548,0.592098345376648
1,11,0.714285714285714,0.332894217121441,0.635810757339742,0.681702373911744
1,12,0.666666666666667,0.332451678842166,0.609885633805379,0.5101059396861
1,13,0.857142857142857,0.375592046660249,0.672686850461784,0.416605179205192
1,14,0.904761904761905,0.412898599611042,0.681942514223279,0.976305215192242
1,15,0.761904761904762,0.371793359004427,0.702795114271846,0.58949573452227
1,16,0.952380952380952,0.369858253682156,0.796077007470828,0.51324229919302
1,17,0.857142857142857,0.414708153803376,0.769626680906741,0.673981071572091
1,18,0.80952380952381,0.346809860556401,0.694091433409987,0.432828740497639
1,19,0.857142857142857,0.361274008340337,0.618852747755276,0.469569051013489
1,20,0.857142857142857,0.394956854516508,0.730105958917061,0.440881319235394
1,21,0.857142857142857,0.409155093551914,0.663588384522324,0.49800053636689
1,22,0.761904761904762,0.334654083490434,0.745554199122899,0.552926211218965
1,23,0.857142857142857,0.372669622254629,0.688595769474807,0.686460455382389
1,24,0.666666666666667,0.331927314313287,0.621303659318104,0.450998160799438
1,25,1,0.419755253153793,0.81750417118741,0.610656593569022
1,26,0.904761904761905,0.379936661846976,0.712192982965153,0.695898196744017
1,27,0.80952380952381,0.37296859006093,0.695185352817532,0.803279537182726
1,28,0.857142857142857,0.360846807951143,0.709252785456505,0.337391058479441
1,29,0.857142857142857,0.371144325289266,0.63311599747708,0.417771023279133
1,30,0.761904761904762,0.312771000459633,0.6343150818799,0.507989909387882
2,3,0.80952380952381,0.352513715154663,0.698456831370954,0.475233986248912
2,4,1,0.436006915002909,0.876057762734522,0.601691513840336
2,5,0.761904761904762,0.370030264884476,0.688319834472955,0.517209022442953
2,6,0.80952380952381,0.367355887998583,0.839742325509605,0.62379941465218
2,7,0.857142857142857,0.368759022420756,0.786232213932324,0.468745000215467
2,8,0.80952380952381,0.373719775200972,0.647651825858612,0.543549910880799
2,9,0.761904761904762,0.335357357780879,0.594746504197645,0.420823158235409
2,10,0.952380952380952,0.366574210478938,0.752654875558597,0.448247832171563
2,11,0.952380952380952,0.412801039502658,0.87497286106415,0.771071296672387
2,12,0.857142857142857,0.383425658906101,0.697368043754407,0.533566017657704
2,13,0.80952380952381,0.365720578886528,0.691898406021664,0.429042671862574
2,14,0.857142857142857,0.421273082734115,0.761687057296026,0.868966299100604
2,15,0.952380952380952,0.40258076765793,0.752654875558597,0.539364511882228
2,16,0.952380952380952,0.376710372595657,0.723834352744304,0.499703222488169
2,17,1,0.446903436921426,0.906746077933632,0.762094916509331
2,18,0.761904761904762,0.326404023002065,0.687214986514387,0.374478129971447
2,19,0.857142857142857,0.363175188325195,0.723834352744304,0.377981365014766
2,20,0.857142857142857,0.366916235635215,0.726192552358053,0.402817982192846
2,21,0.952380952380952,0.384803252042982,0.68527721633065,0.40839478858635
2,22,0.80952380952381,0.373314663417575,0.691898406021664,0.467083343391176
2,23,1,0.449003262962608,0.780411784375076,0.766259530449241
2,24,0.80952380952381,0.345801459747863,0.706838072538735,0.375057440144682
2,25,1,0.450573556283326,0.858534837306734,0.57767061462367
2,26,0.952380952380952,0.395200851556279,0.747843912001245,0.515560095980819
2,27,0.904761904761905,0.372442085069251,0.701442283153607,0.609820294666274
2,28,0.952380952380952,0.384368725114997,0.844929449762516,0.437589111479825
2,29,0.857142857142857,0.402566264961194,0.637004769203373,0.448779869017071
