"rep_i","rep_j","RF","wRF","path","nodal"
1,2,0.238095238095238,0.174284541267507,0.625455808633559,0.645631378977951
1,3,0.333333333333333,0.141515905768601,0.691366343832015,0.586867736198983
1,4,0.380952380952381,0.14427425093432,0.763968454022899,0.445124518676362
1,5,0.380952380952381,0.154412412603074,0.873797466566833,0.662549600781694
1,6,0.285714285714286,0.0865844149826148,0.588142797019172,0.301294037364125
1,7,0.428571428571429,0.184422861477333,0.841531996200341,0.664904016974406
1,8,0.285714285714286,0.123827099555755,0.665407616125247,0.45201188366861
1,9,0.380952380952381,0.135515376688299,0.656845903451109,0.467167525984905
1,10,0.333333333333333,0.129243947961811,0.583849726509017,0.217008949864684
1,11,0.238095238095238,0.127599565762683,0.571877631278959,0.648045920438847
1,12,0.333333333333333,0.11414622056443,0.613270437026617,0.330857861516448
1,13,0.285714285714286,0.163419817048736,0.687717947157676,0.755299270628419
1,14,0.428571428571429,0.147619026597893,0.729435035968326,0.545919473081932
1,15,0.380952380952381,0.111148778388499,0.668237143911609,0.266017065085147
1,16,0.333333333333333,0.136710899547437,0.583849726509017,0.303781495141412
1,17,0.428571428571429,0.190721665030483,0.799370821766609,0.756693313543225
1,18,0.285714285714286,0.133456257805552,0.705771356423006,0.639825705926781
1,19,0.285714285714286,0.151365677962903,0.622431830522668,0.986921764937057
1,20,0.333333333333333,0.16094615294694,0.625455808633559,0.635048530853643
1,21,0.285714285714286,0.120291635936967,0.650108844297601,0.651943178950064
1,22,0.333333333333333,0.145168700416077,0.726843784311631,0.578455862226806
1,23,0.238095238095238,0.124364781321822,0.610186073280239,0.667323132964398
1,24,0.428571428571429,0.145546919366276,0.911146903218841,0.7033636060174
1,25,0.333333333333333,0.137831133299523,0.583849726509017,0.451989893857911
1,26,0.333333333333333,0.149784621830651,0.726843784311631,0.586604997712469
1,27,0.285714285714286,0.15504764374994,0.5795248541726,0.756910776038036
1,28,0.285714285714286,0.120634123025193,0.534354368556081,0.496786612973259
1,29,0.285714285714286,0.125896983170185,0.534354368556081,0.582339004510124
1,30,0.333333333333333,0.119402749194667,0.686802819743445,0.440268101936733
2,3,0.238095238095238,0.137601739924619,0.552865605150556,0.410381208719922
2,4,0.380952380952381,0.179672332582852,0.686802819743445,0.601214008011743
2,5,0.428571428571429,0.173318872702789,0.860013163567532,0.335877516834343
2,6,0.428571428571429,0.200458090637577,0.7962174728998,0.635571917689712
2,7,0.476190476190476,0.217135326613983,0.857082956876727,0.423088179900729
2,8,0.333333333333333,0.172250620939903,0.633449178415459,0.415774517941663
2,9,0.428571428571429,0.20702748680909,0.726843784311631,0.61596191432696
2,10,0.333333333333333,0.234439020629051,0.712864714114067,0.64498774515856
2,11,0.380952380952381,0.233705047362456,0.801727694168964,0.817639590174623
2,12,0.428571428571429,0.170049192851305,0.783477171324999,0.783227905410773
2,13,0.380952380952381,0.182423972226276,0.725977978424437,0.600459798192148
2,14,0.428571428571429,0.225081483447062,0.7962174728998,0.579650975645066
2,15,0.380952380952381,0.228680519113786,0.750681032515553,0.752027803626555
2,16,0.333333333333333,0.159941746917885,0.712864714114067,0.648480736774923
2,17,0.380952380952381,0.195911813988313,0.686802819743445,0.617131690804208
2,18,0.142857142857143,0.14839036084353,0.479779823716341,0.346045743375564
2,19,0.380952380952381,0.211670025516515,0.739709274864629,0.973188300976397
2,20,0.476190476190476,0.260472467216439,0.821105252984042,0.832138941940633
2,21,0.238095238095238,0.156922126923026,0.552865605150556,0.581452733537978
2,22,0.333333333333333,0.164200450651711,0.645253594533081,0.466172491730748
2,23,0.428571428571429,0.235400407497789,0.885238837118062,0.86288013583867
2,24,0.476190476190476,0.225800906091012,0.977096198504567,0.783507546962278
2,25,0.380952380952381,0.231918919129666,0.750681032515553,0.675737614111674
2,26,0.428571428571429,0.212910313560531,0.763144768118683,0.564186233161488
2,27,0.380952380952381,0.251726721815677,0.750681032515553,0.903572072871753
2,28,0.380952380952381,0.221676482649646,0.750681032515553,0.674993858363916
2,29,0.380952380952381,0.226772408668017,0.750681032515553,0.79294679132032
2,30,0.380952380952381,0.192625544346566,0.750681032515553,0.588055731177193
3,4,0.238095238095238,0.137387515995922,0.526050909844691,0.463076500339531
3,5,0.380952380952381,0.139624144506909,0.782674016658405,0.414408441193194
3,6,0.380952380952381,0.146076587778326,0.660664807161229,0.464173628093542
3,7,0.380952380952381,0.186720080130603,0.645253594533081,0.536479427014108
3,8,0.285714285714286,0.123553380623135,0.511502903340525,0.316616866859342
3,9,0.476190476190476,0.181463265021465,0.792258137209611,0.45220360104902
3,10,0.333333333333333,0.173496985141844,0.708439688648815,0.555220015760688
3,11,0.380952380952381,0.197512874528406,0.705771356423006,0.700066195507276
3,12,0.285714285714286,0.144669465311831,0.732875786364234,0.622797982598773
3,13,0.333333333333333,0.144531154699055,0.597689471550667,0.565252502417823
3,14,0.380952380952381,0.184523711909339,0.732875786364234,0.535584384218425
3,15,0.333333333333333,0.176645065119801,0.708439688648815,0.637215579077635
3,16,0.19047619047619,0.139022046507882,0.5795248541726,0.539321866518336
3,17,0.19047619047619,0.161957320476272,0.470514237615337,0.476001379200107
3,18,0.238095238095238,0.138445799552937,0.526050909844691,0.35396007958795
3,19,0.285714285714286,0.15834939998574,0.530811648599867,0.845376539240306
3,20,0.333333333333333,0.194436718651507,0.708439688648815,0.667503402202387
3,21,0.0952380952380952,0.082959192287618,0.332703808062624,0.245070420125356
3,22,0.238095238095238,0.0992598607054692,0.526050909844691,0.191131634672256
3,23,0.380952380952381,0.177128529901868,0.730296743340222,0.672027653399077
3,24,0.380952380952381,0.181722654242296,0.865843828060924,0.728853049729121
3,25,0.380952380952381,0.169258789978713,0.746480210322093,0.4249563133334
3,26,0.285714285714286,0.173248283412469,0.549442255794756,0.465564808453167
3,27,0.285714285714286,0.193607027267445,0.668237143911609,0.781275836458481
3,28,0.19047619047619,0.154171114250742,0.5795248541726,0.506728924621096
3,29,0.19047619047619,0.146662014112298,0.5795248541726,0.654674620827635
3,30,0.285714285714286,0.116473062249326,0.668237143911609,0.37121829754327
4,5,0.19047619047619,0.149991713226317,0.552865605150556,0.605140994317986
4,6,0.285714285714286,0.153662560144835,0.570776807098898,0.459840724945236
4,7,0.19047619047619,0.182309870846498,0.441552435684732,0.668250679737054
4,8,0.238095238095238,0.1425966451354,0.465136755436357,0.336070611522889
4,9,0.428571428571429,0.18953140100934,0.756522996362409,0.58089917895914
4,10,0.238095238095238,0.164997105849115,0.625455808633559,0.469218673187206
4,11,0.333333333333333,0.192772129534402,0.665407616125247,0.733083988906206
4,12,0.238095238095238,0.137004865879085,0.694090056325048,0.441558607846516
4,13,0.19047619047619,0.162519361030291,0.481088911616661,0.634912668498557
4,14,0.476190476190476,0.200381022429828,0.804859454897788,0.549075124140477
4,15,0.238095238095238,0.157189990642244,0.625455808633559,0.541280408888974
4,16,0.285714285714286,0.160299600584343,0.668237143911609,0.496518543542122
4,17,0.285714285714286,0.209834259133732,0.576259899436108,0.618195661109789
4,18,0.333333333333333,0.194756529608305,0.622431830522668,0.637673279245594
4,19,0.333333333333333,0.19043647450871,0.650108844297601,0.931451516254993
4,20,0.19047619047619,0.156869880397641,0.5795248541726,0.562184096434198
4,21,0.142857142857143,0.129800688744152,0.40747728261715,0.528059961369269
4,22,0.142857142857143,0.117446673249864,0.40747728261715,0.422730080686197
4,23,0.285714285714286,0.159627981854581,0.650108844297601,0.675067970432264
4,24,0.333333333333333,0.182239022034249,0.833270437878069,0.672146364081191
4,25,0.333333333333333,0.189048567812714,0.708439688648815,0.465403162310444
4,26,0.238095238095238,0.169765269541048,0.496528831492336,0.430568653953406
4,27,0.142857142857143,0.178621519141697,0.529625475835602,0.729540532093795
4,28,0.142857142857143,0.167923378177606,0.529625475835602,0.66548616802063
4,29,0.19047619047619,0.171342836452651,0.5795248541726,0.676267741745897
4,30,0.0952380952380952,0.104127949566186,0.474507357903334,0.318392206253585
5,6,0.238095238095238,0.139355311344575,0.630463541158059,0.60996266270894
5,7,0.285714285714286,0.162281186487966,0.698605979408571,0.380922411981296
5,8,0.238095238095238,0.130906418372789,0.683130051063973,0.393176558279191
5,9,0.476190476190476,0.188170553853828,0.824163383692134,0.607991395805373
5,10,0.428571428571429,0.201482718808182,0.845260556754562,0.637580184517605
5,11,0.333333333333333,0.192044321306832,0.782674016658405,0.775900533885865
5,12,0.285714285714286,0.152570178209189,0.845260556754562,0.790250308533406
5,13,0.285714285714286,0.126428628469846,0.792258137209611,0.530426296494821
5,14,0.476190476190476,0.183217734556462,0.900034939922757,0.58685440761851
5,15,0.333333333333333,0.170101991739301,0.747322263844545,0.747353859465673
5,16,0.285714285714286,0.151410582446238,0.709326902131909,0.667151618913629
5,17,0.333333333333333,0.151468844821034,0.715506593634602,0.540446991308711
5,18,0.428571428571429,0.141848775897245,0.817266497723898,0.293397553541366
5,19,0.333333333333333,0.161248273687389,0.729435035968326,0.901506094192434
5,20,0.285714285714286,0.188377260422908,0.680362463515593,0.781984461194504
5,21,0.285714285714286,0.124028733313921,0.708439688648815,0.549826397202821
5,22,0.285714285714286,0.129778091717248,0.645253594533081,0.452135720575301
5,23,0.380952380952381,0.171232633497127,0.817266497723898,0.809957867593851
5,24,0.333333333333333,0.181031771511484,0.953642470878972,0.758203491976396
5,25,0.333333333333333,0.179587471650263,0.747322263844545,0.637082491553037
5,26,0.333333333333333,0.175235249436042,0.801727694168964,0.528734475699717
5,27,0.238095238095238,0.203168910707419,0.638394211918718,0.860205790991118
5,28,0.333333333333333,0.173321630315329,0.777028689885811,0.667710967538126
5,29,0.285714285714286,0.173531028352566,0.740559027327312,0.76775898929286
5,30,0.285714285714286,0.127545976441557,0.680362463515593,0.56203934955243
6,7,0.333333333333333,0.188169190483817,0.622431830522668,0.636442763974843
6,8,0.333333333333333,0.145860418653047,0.641342930667347,0.432112107615805
6,9,0.380952380952381,0.15794549718524,0.634441268574515,0.324198214023107
6,10,0.380952380952381,0.146734820655559,0.567461521705527,0.317160801056382
6,11,0.0952380952380952,0.107985754577876,0.366866726439662,0.5013988737016
6,12,0.238095238095238,0.114479977308695,0.638394211918718,0.321942080485548
6,13,0.380952380952381,0.179136647178902,0.729435035968326,0.681124342243089
6,14,0.380952380952381,0.138712341161937,0.750681032515553,0.522618364468428
6,15,0.238095238095238,0.110651069516791,0.530811648599867,0.307329638303978
6,16,0.285714285714286,0.137399786303689,0.506560730401505,0.262510445163492
6,17,0.285714285714286,0.19014203998576,0.671991314708773,0.626958066089129
6,18,0.428571428571429,0.154694528998661,0.701301575195058,0.556137718223424
6,19,0.333333333333333,0.174477635012183,0.605010525403531,0.846838423578418
6,20,0.333333333333333,0.170514773098371,0.516397779494322,0.577475420035269
6,21,0.285714285714286,0.102660601931341,0.570776807098898,0.46249169669725
6,22,0.333333333333333,0.125936126010147,0.617358951884314,0.431718718266556
6,23,0.238095238095238,0.10245667888223,0.505317634710768,0.492278411226127
6,24,0.333333333333333,0.144152352178619,0.820338939001903,0.646716104312517
6,25,0.333333333333333,0.153959618885608,0.558524561263505,0.361226433041188
6,26,0.333333333333333,0.152356861695389,0.704879667682328,0.593609242374362
6,27,0.285714285714286,0.174740538517126,0.459696372312183,0.68458177399354
6,28,0.285714285714286,0.130776563974919,0.459696372312183,0.350933564786273
6,29,0.285714285714286,0.140473840938368,0.459696372312183,0.466191479111497
6,30,0.333333333333333,0.124617138291222,0.589211177185867,0.38120767214784
7,8,0.285714285714286,0.12992990091285,0.534354368556081,0.421505847181594
7,9,0.428571428571429,0.16367707333611,0.842279028745315,0.57839730556704
7,10,0.333333333333333,0.165614312736964,0.672926584910453,0.605570742559062
